,text,Airline,prediction
575,@AirCanada it\'s been well over a month now since I failed a complaint and still nothing. You really don\'t care about your public perception,AirCanada,neutral
576,.@MarkForwardd @AirCanada Been there. Had the gate agent at #YYZ tell me that buying a reservation doesn\'t guarantee you a seat... 1/2,AirCanada,negative
577,Ready to board @aircanada 131 to @yvrairport then up to @fswhistler with @gmc #gmc #denali #gmcsierra #nomad #nomad… https://t.co/zmrR3HPYfh,AirCanada,negative
578,"RT @MarkForwardd: Asked employee of @AirCanada, why they\'d over sell a flight. Response ""It\'s all about the bottom line""Might as well of…",AirCanada,negative
579,"Hey @AirCanada the days before social when people couldn\'t tell you how shitty your airline is, long gone! Can\'t wa… https://t.co/oEZO6W8gOp",AirCanada,negative
580,"RT @MarkForwardd: Asked employee of @AirCanada, why they\'d over sell a flight. Response ""It\'s all about the bottom line""Might as well of…",AirCanada,negative
581,"@AirCanada no, been down this road. We dm\'ed last night. You should not over sell flights. Can you fix that with a Dm? No.",AirCanada,negative
582,@AirCanada Thanks for your reply. I wanted to double check since I am flying out of Amman/Jordan airport.,AirCanada,negative
583,".@MarkForwardd They did consider it as a slogan, but it didn\'t make the first cut. .@AirCanada",AirCanada,negative
584,"Asked employee of @AirCanada, why they\'d over sell a flight. Response ""It\'s all about the bottom line""Might as well of said ""fuck people""",AirCanada,negative
585, win great prizes from @DK_Travel @AirCanada @FairmontHotels https://t.co/Vf5q603n…,en,negative
586,Time to start a new book. #Travel #StayConnected #Explore #Wanderlust #NoRegrets @Airbnb @AirCanada @JetBlue… https://t.co/hXxfPxR6PJ,AirCanada,negative
587,"@AirCanada we have a time sensitive obligation, flight delay no bueno 😑",AirCanada,negative
588,"Thx for watching, @AirCanada!",AirCanada,negative
589,"@AirCanada Flying from @QAIAirport to Canada via Frankfurt on Lufthansa/AirCanada, does the electronic devices ban apply here, or not?",AirCanada,negative
590,39 mins to go! @EYCanada Entrepreneurial Winning Women - open Canada\'s Markets! @AirCanada salutes them @c_mcmorrow https://t.co/C7sq0VLwfe,AirCanada,positive
591,One of the perks of @AirCanada #MapleLeafLounges bottomless espresso. Thx for my 1 year pass @Aeroplan https://t.co/oQAYKWYmda,AirCanada,negative
592,@AirCanada sent you another DM,AirCanada,negative
593,"RT @AirCanada: Travel Alert – Mar 24: YUL, YOW &amp; SFO. Details, Flight Status &amp; rebook online. Change fees waived: https://t.co/j6Q9rcq8zw.",AirCanada,negative
594,"@NoLore @AirCanada Not as stupid as their ""bid to upgrade"" policy.",AirCanada,negative
595,"Just to make my morning even better, @awi_sinha joins us on our @AirCanada flight home! Canada. The small village. #KingofKensington",AirCanada,negative
596,Now that is customer service! @AirCanada gate agent holds a woman\'s child while she checks her bag for her boarding… https://t.co/t35RQRvFwp,AirCanada,negative
597,RT @rockylo4: Wonderful evening last night @SonyCentreTO for Fish Leong 梁靜茹concert with over 3000 audience. @AirCanada proud to be the pres…,AirCanada,neutral
598,"RT @rockylo4: The Yosakoi Dance group is dancing  @AirCanada / JNTO ""Explore #Japan night"" with our agency partners @MarkhamEventCtr #Toron…",AirCanada,negative
599,@AirCanada dm sent,AirCanada,negative
600,@AirCanada I\'m trying to check in for a flight from GVA to YYC using the AC booking reference but Lufthansa doesn\'t recognize it,AirCanada,negative
601,RT @AirCanada: @AnnaInnis1 How fun! We like how you roll.,AirCanada,negative
602,@AirCanada great message sent,AirCanada,negative
603,RT @hasnathamza1996: @AirCanada new livery #airbus #a321 taxing on Juliet at @FlyYYC. @khan_sofie https://t.co/9m5RKg7yUe,AirCanada,negative
604,"With a generous 33"" seat pitch, complimentary meals &amp; drinks and hours of entertainment on your own personal screen - why not fly @AirCanada",AirCanada,neutral
605, NL\'s own @petieb @stjohnsairport @DestinationSJ… https://t.co/gOyhzgIhhD,en,negative
606,Hey @AirCanada why are your domestic flights so expensive if I\'ve got to do half the work your employees used to? #givemeadiscount,AirCanada,neutral
607,@AirCanada spoke with Lufthansa but flight AC 847 Munich to Toronto March 25 I can’t change my seat through lufthansa or air canada online?,AirCanada,positive
608,"Thanks @AirCanada for sending details about the travel advisory for YOW, YUL &amp; SFO. (freezing rain &amp; strong winds)… https://t.co/CB0UA49nSP",AirCanada,neutral
609,@AirCanada Beechcraft 1900 turboprop plane heading out for flight to Toronto-Pearson this morning. https://t.co/GUqv6zMRaP,AirCanada,negative
610,@AirCanada once again only one person for both check-in and baggage drop off https://t.co/XkWpAAWrmk,AirCanada,neutral
611,"RT @AirCanada: Travel Alert – Mar 24: YUL, YOW &amp; SFO. Details, Flight Status &amp; rebook online. Change fees waived: https://t.co/j6Q9rcq8zw.",AirCanada,negative
612,@SecretFlying @LorettaNichole @AirCanada Wow so cheap! https://t.co/8J16j6VtF2 : #Spain #travel #Barcelona #Ceapflights #Traveler #Photo,AirCanada,negative
613,"RT @AirCanada: Travel Alert – Mar 24: YUL, YOW &amp; SFO. Details, Flight Status &amp; rebook online. Change fees waived: https://t.co/j6Q9rcq8zw.",AirCanada,negative
614,"@aircanada thank you, flight AC 0847 Munich to Toronto?",AirCanada,negative
616,"RT @SecretFlying: New York to Barcelona or Madrid, Spain from only $312 roundtrip with @AirCanada.https://t.co/ElctmkrjJm https://t.co/2s…",AirCanada,negative
617,"Awaiting @AirCanada 883 from CPH to YYZ (SAS Lounge, @CPHAirports, Copenhagen, Denmark)",AirCanada,negative
618,Polls are now closed. Thanks for voting #CCST ! Check out the final top 12 @ https://t.co/XogWrpO8jZWinners announ… https://t.co/jTQzIAbUs5,AirCanada,negative
619,@fog_ducker7 @AirCanada thanks!! Got here safe and sound :),AirCanada,negative
620,@AirCanada having issues checking in online - flight AC 9217 March 25 8:55 from Barcelona. Please advise alternative options,AirCanada,neutral
621,I will drive across the Atlantic before I ever fly @AirCanada again.,AirCanada,positive
622,"Thank you @AirCanada for recognizing my client\'s amazing achievement. Arctic Ultra Marathon. 450km, -46 degrees wit… https://t.co/4xQ4Ix6hhX",AirCanada,neutral
623,@AirCanada baggage check services completely down at BRU. Flight to YUL already delayed tho,AirCanada,negative
624,"RT widely pls! 30 days &amp; @AirCanada has not honoured their credit, or even responded other than ""we\'re busy."" Another bad review posted.",AirCanada,negative
625,RT @AirCanada: Our new livery on approach over @TorontoPearson. Thanks to plane-spotter John Chung for capturing our freshly painted bird!…,AirCanada,positive
626,@AirCanada my earlier tweet was sincere. I really do appreciate it guys tracking it down. https://t.co/eUDuKhlIct,AirCanada,negative
627,@SilverIodide @AirCanada have a safe flight!,AirCanada,negative
628,@AirCanada that\'s what I have been hearing- at a hotel with No open restaurants,AirCanada,negative
629,"@AirCanada wanted 2 recognize some great employees on AC1853 especially FA Alyssia! Best service we\'ve had in ages, hands down!!",AirCanada,negative
630,@AirCanada AC 696 YYZ to YYT,AirCanada,negative
631,@AirCanada supplies a $7 voucher for breakfast .... maybe a coffee ?!,AirCanada,negative
632,RT @MrozTracey: Thanks @AirCanada for the delay ...missed our connector to London .couldn\'t of waited 15 minutes for 20 passengers from Win…,AirCanada,negative
633,Thanks @AirCanada for the delay ...missed our connector to London .couldn\'t of waited 15 minutes for 20 passengers from Winnipeg to Toronto,AirCanada,negative
634,@putouturlights @AirCanada ugh that\'d be even better :(,AirCanada,negative
635,O SHIT SON WESTWORLD WADDUP @aircanada https://t.co/20Q7t73NRr,AirCanada,negative
636,"Good curation, @aircanada. #Alien https://t.co/wZ5F9LVFz0",AirCanada,neutral
637,"RT @rockylo4: @AirCanada Asia Sales team is @MarkhamEventCtr #Toronto ready to welcome our agency partners for the AC/JNTO co-host ""Explore…",AirCanada,negative
638,"RT @rockylo4: @AirCanada Asia Sales team is @MarkhamEventCtr #Toronto ready to welcome our agency partners for the AC/JNTO co-host ""Explore…",AirCanada,negative
639,@MarkForwardd That\'s @AirCanada for you...we aren\'t happy until you are unhappy.,AirCanada,negative
640,RT @AndreMerluzziAC: With Honorable Mr. Harper together with our Friends of Simon Wiesenthal Centre for Holocaust Studies.@AirCanada is pro…,AirCanada,negative
641,A bird of a new feather!! First visit to @FlyYYC for this @AirCanada 787 wearing the new colors! PC: Shafqat Zaman https://t.co/qCUxJafMUZ,AirCanada,neutral
642,Had an awesome night at our first ever Leafs game! @AirCanada #FanFlight Contest https://t.co/WpakeoJbNy,AirCanada,neutral
643,@MarkForwardd @AirCanada That was big of him.  SMH.,AirCanada,negative
644,RT @dude8472_YYC: VIDEO: @AirCanada\'s first #787 in their new livery arriving at @FlyYYC for the first time! https://t.co/v2XtAHFe32 https:…,AirCanada,negative
645,@MarkForwardd @AirCanada I wonder what his expected job duties (bare minimum) are,AirCanada,negative
646,RT @yulplanespotter: An @AirCanada @BoeingAirplanes #B777 turning the corner.. Gotta love #YULLook how close we can get :D https://t.co/87…,AirCanada,negative
647,RT @dude8472_YYC: VIDEO: @AirCanada\'s first #787 in their new livery arriving at @FlyYYC for the first time! https://t.co/v2XtAHFe32 https:…,AirCanada,negative
648,VIDEO: @AirCanada\'s first #787 in their new livery arriving at @FlyYYC for the first time! https://t.co/v2XtAHFe32 https://t.co/L14EgXTE3R,AirCanada,negative
649,@ElleCanada Just watched his La La Land enroute to Japan at @AirCanada. Missed his team up with Emma since Gangster Squad.,AirCanada,positive
650,@FitzDrum @AirCanada or is it rogue?,AirCanada,negative
651,@aircanada @aircanadarouge flight attendant w bad attitude/borderline harassing me on AC1851 flight to Las Vegas on December 22 2016,AirCanada,negative
652,@MarkForwardd @AirCanada Nice,AirCanada,negative
653,RT @22_Minutes: Get your bid on: @AirCanada has auction fever. #flying #upgrade #aircanada #WestJet #auction #22minutes #FirstClass https:/…,AirCanada,negative
654, arrogance in dealing with this claim is a new low in customer relations. @SarahSchmidtTO #cbcMarketPlace,en,negative
655,"RT @natasha_bd: BIG thanks to @AirCanada for finding my Kobo, contacting me from my e-mail on it, and shipping it from Halifax to YYZ! #Did…",AirCanada,negative
656,The @AirCanada app on my phone says my flight is departing from gate 45 in 1 min. But something is missing from thi… https://t.co/2NUnIdBQHQ,AirCanada,positive
657,"Thought: @AirCanada , @MarriottRewards , etc, apps should be smart enough to automatically open up their WiFi access ports for me.",AirCanada,negative
658,"BIG thanks to @AirCanada for finding my Kobo, contacting me from my e-mail on it, and shipping it from Halifax to YYZ! #DidntEvenKnowILostIt",AirCanada,neutral
659,Congratulations to #GTAA. @AirCanada is proud to have contributed with its own launch of numerous new destinations.… https://t.co/faFikMeOKX,AirCanada,negative
660,@Raptors @SInow @AirCanada get this guy a suitcase.,AirCanada,negative
661,"The Yosakoi Dance group is dancing  @AirCanada / JNTO ""Explore #Japan night"" with our agency partners… https://t.co/xAQIlkTpna",AirCanada,negative
662,Waiting on a vacation sale to @Vegas is takin forever @AirCanada,AirCanada,negative
663,@SarahSchmidtTO Post your @AirCanada Complaint on https://t.co/nbrmiHdxgA to hold them accountable and get results. #AirlineComplaints,AirCanada,negative
664,"@gensfan55 @AirCanada airfares too high, and not allowed to bring some clothes on a trip! Makes no sense!!",AirCanada,negative
665,@AirCanada @gensfan55 Why would most people travel without clothes?it is a trip. But keep penalizing us! Senseless!!😁,AirCanada,negative
666,Now lightning in Chicago....@AirCanada this is not looking good!,AirCanada,neutral
667,@AirCanada delayed flight out of Chicago...sigh!,AirCanada,negative
668,@AirCanada nothing further?,AirCanada,negative
669,@AirCanada my bag has been lost for three days and your call centre can\'t even tell me where it was last seen! Shame in you!,AirCanada,negative
670,Today marks the first visit of @aircanada with their new livery on a Dreamliner! @ YYC Calgary… https://t.co/n8fkXgsja4,AirCanada,negative
671,RT @AirCanada: Our new livery on approach over @TorontoPearson. Thanks to plane-spotter John Chung for capturing our freshly painted bird!…,AirCanada,negative
672,"RT @AirCanada: Enjoy @TheCdnAcademy winning films and series currently onboard our Inflight Entertainment System, and watch for new titles…",AirCanada,positive
673,RT @AirCanada: The @AirCanada Foundation is happy to inflate a balloon to support a child. Inflate yours now: https://t.co/KvbGPxgZLr #Ball…,AirCanada,negative
674,RT @AirCanada: Inflate a balloon to show your support for 13 kids with limitless character. #BalloonsForChampions  https://t.co/th2lNLcfmX,AirCanada,positive
675,Air Canada Boeing 767 arriving from London Heathrow UK Thursday afternoon at Ottawa Airport @AirCanada @FlyYOW Flig… https://t.co/DPPboTKCP0,AirCanada,negative
676, explore #Japan . @AirCanada offer the most daily flight…,en,neutral
677,Guess we\'ll have to fly @AirCanada  🇨🇦 home since it\'s cheaper than @newleaftravel,AirCanada,negative
678,@AirCanada ac 1852 seat 26c,AirCanada,negative
679,RT @MitchelmoreMHA: As @AirCanada landed at #YYT I completed Paul Rowe\'s @bmo Winterset Award novel The Last Half of the Year. Amazing! htt…,AirCanada,negative
680,@AirCanada ok will do thanks,AirCanada,negative
681,"RT @StatMediaNews: .@AirCanada #Cargo launches direct service to #Nagoya, Japan(@Centrair_APIF )#aircargohttps://t.co/crPFuFETng",AirCanada,negative
